RESPOND,AGE,BUY18,CLIMATE,FICO,INCOME,MARRIED,OWNHOME,GENDER
0,62,0,20,594,30,1,0,M
0,,0,20,738,,,,
0,36,1,20,703,44,0,0,F
0,39,0,20,707,43,0,0,F
0,53,1,20,656,23,1,0,F
0,40,0,20,694,45,1,0,M
0,40,0,20,705,62,0,1,F
0,41,0,20,627,56,0,1,M
0,45,1,20,721,42,1,0,M
0,35,2,20,728,45,0,0,M
0,35,0,20,722,33,1,1,F
0,52,0,20,689,81,1,1,M
0,39,1,20,685,66,0,1,F
0,36,0,20,696,41,0,0,M
0,48,0,20,674,41,1,0,M
0,48,0,20,701,59,0,1,M
0,59,0,20,748,41,0,0,F
0,40,1,20,684,57,1,1,F
0,41,0,20,671,78,0,0,F
0,44,0,20,748,33,1,0,F
0,46,1,20,729,49,1,0,M
0,48,0,20,678,66,1,1,M
0,56,1,20,715,50,0,0,M
0,57,1,20,634,39,1,0,M
0,46,0,20,699,42,1,0,F
0,32,1,20,659,44,0,0,M
0,65,0,20,699,49,0,1,M
0,54,0,20,676,59,1,1,M
1,27,1,20,731,28,1,0,M
0,65,1,20,735,43,1,0,F
0,36,0,20,727,31,0,0,F
0,48,0,20,729,57,1,0,M
0,43,0,20,678,62,1,0,F
0,35,0,20,735,64,0,1,M
0,39,0,20,705,33,0,0,F
0,48,0,20,728,19,1,0,F
0,38,0,20,694,65,0,0,M
0,49,0,20,731,45,1,0,F
1,39,0,20,641,53,0,0,M
0,64,0,20,712,47,1,1,M
0,41,1,20,689,48,1,0,F
0,34,0,20,662,31,0,0,M
0,49,0,20,703,22,0,0,F
0,57,1,20,683,34,0,0,F
0,52,0,20,650,60,0,1,F
0,41,0,20,683,60,1,1,M
0,53,0,20,726,33,1,1,M
0,41,0,20,673,20,1,0,M
0,75,0,20,693,53,1,1,F
0,53,0,20,708,69,0,0,M
0,49,0,20,601,29,1,1,M
0,40,0,20,731,78,1,1,M
0,35,0,20,720,37,0,1,M
0,37,0,20,736,69,0,1,F
0,43,0,20,675,42,1,1,F
0,47,0,20,664,56,0,0,F
0,22,0,20,682,48,1,1,M
0,50,0,20,739,68,0,1,M
0,47,1,20,741,50,1,0,M
0,51,0,20,699,44,0,1,F
0,42,0,20,725,58,1,1,M
0,29,1,20,729,57,0,1,M
0,36,0,20,720,47,0,0,M
0,44,0,20,669,36,1,0,F
0,55,2,20,704,46,1,0,M
0,48,1,20,662,60,1,1,F
0,47,0,20,727,67,1,0,M
0,47,0,20,687,54,1,0,F
0,43,1,20,657,44,1,0,F
0,50,0,20,676,56,1,1,F
0,42,0,20,734,39,1,0,F
0,42,0,20,709,24,1,1,F
0,32,1,20,675,44,0,0,M
0,40,1,20,639,64,1,1,M
0,48,0,20,646,58,1,1,F
0,49,2,20,670,65,1,1,M
0,53,1,20,688,65,1,0,M
0,34,0,20,705,60,0,1,F
0,60,0,20,757,40,0,1,M
0,51,0,20,631,65,1,1,M
0,49,1,20,697,64,1,1,M
0,40,0,20,686,39,1,0,F
0,68,0,20,751,40,1,1,F
0,58,0,20,679,63,1,1,M
0,35,0,20,674,56,0,0,F
0,62,1,20,680,64,1,1,M
0,36,0,20,665,49,0,0,M
0,33,0,20,707,64,0,0,M
0,48,0,20,651,33,1,0,F
0,33,0,20,658,40,0,0,F
0,35,0,20,659,71,0,0,M
0,50,1,20,700,74,1,1,M
0,44,1,20,632,39,1,0,F
0,54,0,20,660,67,1,1,M
0,42,0,20,645,48,1,1,F
0,31,1,20,714,54,0,0,M
0,38,0,20,652,67,0,1,F
0,36,1,20,677,23,0,1,F
1,46,1,20,684,55,1,0,M
0,31,0,20,747,20,0,0,M
0,40,1,20,693,62,1,1,M
0,49,0,20,698,42,1,0,M
0,42,0,20,695,33,0,0,F
0,38,0,20,676,66,0,0,M
0,51,0,20,687,47,0,0,M
0,64,1,20,706,70,1,0,M
0,54,1,20,710,57,1,1,M
0,48,1,20,689,57,1,1,F
0,41,0,20,680,25,1,0,F
0,42,0,20,723,40,1,0,F
0,71,0,20,701,64,0,0,F
0,47,1,20,668,43,1,0,F
0,45,1,20,710,38,1,0,F
0,60,0,20,676,41,0,0,F
0,53,1,20,722,49,1,0,M
0,41,1,20,711,66,0,1,M
0,28,0,20,738,47,0,0,M
0,44,0,20,692,38,1,0,F
0,45,0,20,706,57,1,0,F
0,33,0,20,738,23,0,0,M
0,43,0,20,620,62,0,1,F
0,45,2,20,687,61,1,1,M
1,48,1,20,683,25,0,0,F
0,47,0,20,665,41,1,0,F
0,36,0,20,660,30,0,0,F
0,49,1,20,647,59,1,0,M
0,55,0,20,676,35,0,1,M
0,31,2,20,663,53,1,0,F
0,34,1,20,718,61,0,1,F
0,52,0,20,684,38,1,1,M
0,38,0,20,698,52,0,0,F
0,41,0,20,734,44,1,1,M
0,45,0,20,669,65,1,1,M
0,59,0,20,653,37,1,1,M
0,45,1,20,645,45,0,0,F
0,28,0,20,731,63,0,1,M
0,49,0,20,705,61,1,1,F
0,49,0,20,680,70,1,1,M
0,41,0,20,644,84,0,1,M
1,45,0,20,657,47,1,0,F
0,49,0,20,677,49,1,0,M
0,57,0,20,703,28,0,1,F
0,34,0,20,749,65,0,1,M
1,,1,20,703,,,,
0,50,2,20,676,70,1,0,M
0,44,0,20,710,50,1,1,F
0,61,0,20,716,48,1,0,M
0,22,2,20,760,74,1,0,F
0,47,0,20,666,61,1,1,M
0,55,0,20,691,38,1,1,M
1,35,0,20,660,29,1,0,M
0,63,0,20,731,59,1,0,M
0,45,0,20,663,46,0,0,M
0,40,0,20,705,44,1,0,M
0,37,0,20,723,28,0,1,F
0,24,0,20,625,62,1,0,F
0,56,0,20,720,44,1,0,M
0,59,0,20,755,61,1,0,M
0,47,0,20,747,56,1,1,M
0,46,0,20,742,31,0,0,F
0,58,0,20,707,62,1,1,M
0,66,0,20,637,64,1,1,F
0,28,0,20,681,64,0,1,F
0,44,0,20,690,27,1,1,F
0,27,1,20,664,72,0,1,M
0,35,0,20,730,35,0,0,M
0,50,0,20,697,63,1,1,M
0,61,0,20,665,71,1,0,M
0,51,0,20,712,59,0,1,M
0,45,1,20,639,31,0,1,F
0,41,1,20,677,46,1,0,M
0,53,0,20,688,60,0,1,M
0,61,0,20,632,44,1,0,M
0,52,0,20,662,60,1,1,M
0,36,0,20,716,59,0,1,M
0,44,0,20,779,42,1,0,F
1,38,0,20,646,53,0,0,M
0,47,0,20,658,60,1,1,M
0,37,1,20,660,65,0,1,F
0,46,0,20,670,28,1,1,F
0,19,2,20,686,51,0,0,F
0,53,0,20,700,59,1,1,M
1,19,1,20,733,60,0,0,M
0,,1,20,689,,,,
0,71,1,20,713,52,1,0,F
0,47,0,20,711,52,1,0,M
0,36,0,20,711,57,0,1,M
0,47,1,20,710,73,0,1,M
0,49,0,20,681,68,1,1,M
0,40,0,20,650,59,1,0,M
0,40,0,20,664,60,1,1,M
1,45,1,20,696,43,1,0,F
0,42,0,20,734,48,0,0,M
0,40,2,20,718,66,0,1,M
0,44,0,20,672,60,1,1,M
0,,1,20,694,,,,
0,36,0,20,688,57,0,1,M
0,41,1,20,687,64,1,1,F
0,33,0,20,673,60,0,0,F
0,,1,20,732,,,,
0,41,0,20,712,64,1,1,M
0,52,0,20,723,36,1,1,F
1,45,1,20,683,50,0,0,F
0,33,0,20,709,45,0,0,M
0,47,0,20,681,62,1,1,M
0,36,0,20,665,22,1,0,M
0,36,0,20,689,50,0,0,M
0,40,1,20,698,70,1,1,M
0,32,0,20,678,58,0,1,M
0,30,0,20,656,40,0,0,F
0,44,1,20,730,40,1,0,F
0,37,0,20,674,70,0,1,M
0,38,0,20,696,77,0,0,M
0,44,2,20,674,62,1,0,M
0,48,0,20,751,67,1,0,M
0,45,0,20,692,59,1,1,M
0,46,1,20,705,32,0,0,F
0,35,2,20,706,23,0,0,M
0,40,0,20,698,58,1,1,M
0,68,0,20,707,52,1,0,M
0,44,0,20,685,62,1,1,M
0,51,1,20,711,37,1,1,M
0,54,1,20,677,45,1,0,M
0,52,1,20,721,68,0,1,F
0,44,0,20,700,61,1,1,F
0,46,1,20,648,63,0,1,F
0,,0,20,702,,,,
0,40,1,20,714,56,1,0,M
0,55,0,20,700,58,1,0,M
0,50,0,20,726,55,1,1,M
0,45,0,20,696,34,1,0,M
0,41,0,20,684,62,1,0,F
0,43,1,20,704,18,1,0,F
0,57,0,20,711,56,1,1,M
0,50,1,20,711,39,1,0,F
0,63,1,20,702,66,1,0,M
0,55,1,20,723,37,1,0,F
0,49,1,20,672,41,1,0,F
0,73,0,20,710,51,1,1,F
0,58,1,20,671,69,0,0,M
0,48,0,20,694,60,1,1,M
0,42,0,20,745,32,0,0,F
0,52,0,20,673,55,1,1,F
1,34,0,20,694,18,0,0,F
0,40,0,20,649,25,1,1,F
0,48,0,20,681,57,1,1,M
0,32,1,20,707,24,0,0,F
0,35,0,20,680,24,0,0,M
0,34,1,20,686,51,1,1,F
1,49,1,20,687,36,1,0,F
0,38,0,20,682,50,0,0,M
0,54,0,20,656,65,0,1,M
0,36,0,20,655,63,0,0,M
0,48,0,20,681,38,0,0,F
0,31,2,20,736,47,0,0,F
0,,1,20,665,,,,
0,45,0,20,724,17,0,0,F
0,59,1,20,684,77,1,0,F
0,38,1,20,674,63,0,1,F
0,54,0,20,703,70,1,1,M
0,59,0,20,697,41,1,0,F
0,42,0,20,708,38,1,1,F
0,51,1,20,687,73,1,0,F
0,,0,20,694,,,,
0,46,0,20,732,50,1,0,F
0,42,0,20,686,60,1,1,M
0,40,0,20,719,29,1,0,F
1,27,0,20,743,60,0,0,F
0,43,0,20,700,53,1,0,F
0,62,0,20,706,59,0,0,M
0,45,0,20,652,39,1,0,M
0,41,0,20,706,47,0,0,M
0,45,0,20,643,37,1,0,F
0,36,0,20,660,72,1,0,F
0,37,3,20,693,62,0,1,M
0,44,0,20,713,26,1,1,F
0,38,0,20,735,68,0,1,F
0,61,0,20,695,65,0,1,M
0,37,2,20,756,43,0,0,F
0,37,0,20,718,65,0,0,M
0,50,0,20,714,33,1,0,F
0,63,0,20,691,53,1,1,M
0,47,1,20,656,27,1,0,F
0,57,0,20,686,59,1,1,M
0,38,0,20,728,62,0,1,M
0,43,0,20,698,65,1,1,F
0,47,0,20,671,35,0,0,F
0,51,0,20,706,49,1,0,M
0,41,0,20,680,66,0,1,M
0,32,1,20,,30,0,0,F
0,52,0,20,721,34,1,0,F
0,57,0,20,690,32,0,0,M
0,24,0,20,634,36,0,0,F
0,46,0,20,664,60,1,1,M
0,40,0,20,659,37,1,0,F
0,45,0,20,684,65,1,0,F
0,46,0,20,642,71,1,0,F
0,53,0,20,668,60,1,0,M
0,34,0,20,694,65,0,1,F
0,46,0,20,678,37,0,0,F
0,27,0,20,731,30,0,0,M
0,72,0,20,740,27,1,0,M
0,55,0,20,713,60,0,1,F
0,45,1,20,685,60,1,1,F
0,48,0,20,640,48,1,0,M
0,38,0,20,684,23,0,0,M
0,43,0,20,745,26,0,1,F
0,69,1,20,678,56,1,1,M
0,45,2,20,643,34,1,0,F
0,44,0,20,640,61,0,1,F
0,19,0,20,628,25,0,0,M
1,27,1,20,674,57,0,0,F
0,45,0,20,678,47,1,0,M
0,45,0,20,736,60,1,1,M
0,30,0,20,678,38,0,1,M
1,45,1,20,678,45,1,0,F
0,35,0,20,657,40,0,0,F
1,31,0,20,707,68,0,0,M
0,42,0,20,679,47,1,0,M
0,44,0,20,708,25,1,1,F
0,56,0,20,671,38,1,0,M
0,54,0,20,683,47,1,0,F
0,62,0,20,711,58,1,0,F
0,46,0,20,674,38,0,1,M
0,56,0,20,691,41,1,1,M
0,53,1,20,719,57,1,1,M
0,69,0,20,676,57,1,1,F
0,39,1,20,706,70,0,0,M
0,50,0,20,721,53,0,0,M
0,44,0,20,701,23,0,1,F
0,46,1,20,754,68,1,0,M
0,53,0,20,711,32,1,0,F
1,44,1,20,727,45,1,0,M
1,48,0,20,685,65,1,1,M
0,46,0,20,665,59,1,1,M
0,50,0,20,757,26,1,0,M
0,43,1,20,635,38,0,0,F
0,51,0,20,680,61,0,1,F
0,33,0,20,664,48,0,0,M
0,46,0,20,727,58,1,1,M
0,54,0,20,697,43,1,0,M
0,46,1,20,740,63,1,1,M
0,49,0,20,720,62,1,1,M
0,37,0,20,721,49,0,0,M
0,46,1,20,661,68,1,0,F
0,39,0,20,725,35,0,0,F
0,48,0,20,714,36,0,0,F
0,39,0,20,684,44,0,0,M
0,40,0,20,701,59,0,1,M
0,24,1,20,677,69,0,1,M
0,58,0,20,684,61,1,0,F
0,40,0,20,,60,1,1,M
0,49,0,20,693,73,1,1,M
0,39,0,20,725,35,0,0,F
0,32,0,20,712,63,1,0,F
0,41,2,20,638,39,1,1,F
0,23,0,20,675,72,0,0,M
0,50,0,20,670,43,1,0,M
0,47,0,20,716,62,1,1,F
0,49,0,20,655,57,1,0,F
0,46,0,20,704,44,0,1,M
0,34,0,20,630,68,0,1,M
0,39,1,20,688,49,0,0,M
0,44,0,20,664,35,1,0,F
0,44,0,20,713,30,1,0,F
0,73,0,20,653,62,1,0,M
0,44,0,20,711,63,1,1,M
0,45,0,20,721,66,1,0,M
0,47,2,20,732,48,1,0,M
0,48,1,20,705,17,1,0,M
0,46,0,20,721,25,1,0,F
0,38,1,20,700,40,0,0,F
0,51,0,20,685,58,1,1,F
0,43,0,20,674,47,0,0,M
0,50,1,20,714,55,1,0,F
0,52,0,20,701,72,0,1,M
0,46,0,20,707,66,1,1,M
0,51,0,20,667,53,1,0,M
0,61,0,20,702,59,1,1,F
0,55,0,20,734,51,0,0,F
0,38,1,20,725,55,0,1,F
0,52,1,20,672,41,1,0,F
0,49,0,20,719,61,1,0,F
0,34,0,20,691,61,1,0,F
0,63,0,20,747,63,1,1,F
0,38,1,20,672,66,0,1,F
0,74,1,20,686,40,0,1,M
0,,1,20,689,,,,
0,52,0,20,758,85,0,1,M
0,26,0,20,682,37,0,1,M
0,60,0,20,716,60,0,1,F
0,43,0,20,713,32,1,0,M
0,48,0,20,767,61,1,1,M
0,62,0,20,692,72,1,0,M
0,52,1,20,661,34,0,0,F
0,31,0,20,715,76,0,0,M
0,35,1,20,682,64,0,1,F
0,,1,20,679,,,,
0,39,0,20,697,49,0,0,M
0,43,1,20,686,74,1,1,F
0,46,2,20,670,66,1,0,M
0,44,0,20,699,26,1,0,M
0,52,0,20,707,62,1,1,M
0,43,0,20,672,76,1,0,M
0,,1,20,650,,,,
0,62,0,20,671,44,1,1,M
0,56,0,20,728,46,1,0,F
0,43,0,20,605,30,0,0,M
0,54,1,20,668,55,1,0,F
0,45,0,20,675,51,1,0,F
0,45,0,20,673,42,1,0,F
0,52,0,20,690,26,1,1,F
0,47,0,20,744,58,0,1,M
0,44,0,20,680,30,0,1,M
0,32,1,20,729,37,0,1,M
1,50,0,20,685,60,1,1,F
0,49,0,20,747,37,0,0,F
1,44,1,20,696,67,0,0,M
0,44,0,20,692,55,0,1,F
0,68,0,20,711,33,1,0,F
0,48,1,20,739,61,0,1,M
0,49,0,20,690,34,1,0,M
0,49,0,20,707,38,1,0,F
0,48,0,20,696,56,1,0,M
0,44,0,20,685,37,0,0,F
0,45,0,20,723,43,1,1,F
0,31,2,20,691,59,0,0,M
0,56,0,20,700,62,1,1,F
0,19,0,20,690,45,0,1,F
0,48,0,20,699,47,1,0,F
0,35,0,20,719,63,0,1,M
0,46,0,20,718,55,1,0,F
0,34,0,20,693,42,1,0,M
0,68,1,20,709,53,1,1,F
0,57,0,20,641,59,1,0,M
0,55,1,20,685,31,1,0,M
0,56,1,20,712,44,1,0,F
0,43,0,20,682,61,0,1,M
0,46,0,20,698,60,1,1,F
0,53,1,20,671,62,0,1,M
0,35,1,20,711,49,0,0,F
0,31,0,20,624,63,0,1,M
0,74,0,20,691,44,0,1,M
0,42,0,20,716,36,1,0,F
0,40,0,20,731,66,0,1,M
0,26,0,20,734,18,0,0,M
0,46,0,20,712,69,0,1,F
0,,0,20,678,,,,
0,56,1,20,712,64,1,1,M
0,39,0,20,706,22,1,0,F
0,50,0,20,695,38,1,0,F
0,42,0,20,655,68,0,1,F
0,,0,20,717,,,,
0,50,0,20,673,62,1,1,M
0,44,0,20,720,74,1,1,M
0,57,1,20,647,60,0,1,F
0,45,0,20,688,59,0,1,F
0,50,0,20,717,60,1,1,M
0,35,0,20,688,64,0,1,M
1,42,1,20,757,37,1,0,M
0,53,0,20,719,58,1,1,M
0,60,1,20,696,43,1,0,F
0,51,0,20,696,60,1,1,M
0,48,0,20,711,21,1,0,F
0,42,0,20,678,80,1,1,M
0,45,0,20,741,59,1,1,M
0,54,0,20,724,59,0,1,M
0,23,0,20,733,35,1,0,M
0,54,2,20,673,38,1,0,F
0,49,0,20,674,30,0,0,F
0,49,0,20,673,61,1,1,M
0,33,0,20,731,38,1,1,M
0,49,0,20,734,60,0,0,M
0,43,0,20,696,58,0,1,F
0,45,0,20,701,63,1,1,M
0,61,0,20,678,43,1,0,M
0,36,0,20,733,22,0,1,F
0,29,0,20,691,49,0,0,F
0,36,1,20,716,63,0,1,M
0,45,0,20,728,70,1,1,M
0,42,0,20,714,30,1,1,F
0,42,0,20,720,38,1,0,F
0,73,0,20,672,59,1,1,M
0,34,0,20,699,48,0,0,F
0,46,2,20,685,34,1,0,F
0,47,0,20,734,49,0,0,F
0,56,1,20,718,47,0,0,M
0,47,0,20,642,56,0,0,M
0,43,0,20,670,53,1,0,F
0,49,0,20,719,47,1,0,F
0,49,0,20,679,32,0,0,F
0,33,0,20,682,65,0,1,M
0,54,0,20,657,41,1,0,F
0,38,1,20,717,59,0,1,M
0,34,0,20,682,61,0,0,F
0,55,0,20,653,66,1,0,M
0,50,0,20,698,47,1,0,M
0,49,0,20,668,56,0,1,F
0,58,1,20,681,64,1,1,M
0,54,0,20,735,56,1,1,F
0,48,1,20,750,58,0,1,F
0,29,0,20,721,39,0,0,F
0,48,0,20,677,29,1,0,F
0,55,0,20,660,26,1,0,M
0,33,0,20,643,48,0,0,M
0,,0,20,705,,,,
0,23,0,20,665,30,1,0,M
0,37,0,20,696,41,0,0,F
0,36,0,20,714,29,0,0,F
0,28,0,20,702,18,0,0,M
0,46,1,20,714,62,0,1,M
0,46,1,20,719,53,1,0,F
0,38,0,20,735,48,0,0,M
0,51,1,20,676,62,1,1,M
0,45,0,20,674,24,1,1,F
0,59,0,20,692,64,0,1,M
0,36,1,20,669,62,0,0,M
0,28,1,20,665,60,0,1,M
0,45,0,20,704,46,0,0,F
0,52,0,20,704,23,1,0,M
1,44,0,20,678,62,1,1,F
0,31,0,20,697,39,0,1,M
0,42,0,20,666,71,0,1,F
0,66,0,20,756,21,1,1,F
0,32,0,20,736,61,0,1,M
0,45,0,20,668,62,1,0,F
0,60,0,20,691,64,1,1,F
0,35,1,20,723,79,0,1,M
0,51,0,20,717,51,1,0,F
0,47,1,20,667,59,1,1,M
0,47,0,20,707,29,1,0,M
1,48,1,20,675,21,1,0,M
0,44,0,20,706,42,1,0,F
0,37,1,20,702,34,1,0,F
0,44,0,20,714,43,1,0,F
0,37,1,20,706,40,0,1,F
0,41,1,20,667,59,1,1,M
0,45,0,20,728,38,1,0,M
1,38,0,20,684,49,0,0,M
0,56,0,20,725,37,1,0,F
0,37,0,20,689,57,0,1,F
0,39,1,20,704,59,0,1,F
0,55,0,20,716,68,1,0,F
0,49,2,20,729,59,1,1,M
0,34,0,20,701,57,0,0,M
0,51,0,20,700,56,0,1,M
0,74,0,20,698,57,1,1,F
0,43,1,20,667,57,1,1,M
0,39,0,20,703,45,0,0,M
0,42,0,20,672,85,0,1,F
0,34,0,20,683,45,0,0,F
0,46,0,20,682,64,1,1,F
0,44,0,20,680,65,1,1,F
0,,1,20,688,,,,
0,59,0,20,691,36,0,0,F
0,69,0,20,673,55,1,0,F
1,45,0,20,720,59,1,1,M
0,37,1,20,698,42,0,0,F
0,,1,20,705,,,,
0,47,0,20,679,30,1,1,M
0,46,1,20,675,60,1,1,M
0,35,0,20,696,52,0,0,F
0,47,0,20,692,68,1,0,F
0,48,0,20,708,63,0,1,M
0,55,0,20,683,64,1,1,M
0,41,0,20,704,34,1,0,M
1,47,1,20,642,21,1,1,F
0,53,0,20,698,63,1,1,M
0,47,0,20,692,62,0,1,M
0,60,1,20,704,61,0,1,M
0,30,1,20,733,61,0,1,F
0,65,1,20,690,62,1,0,F
0,35,0,20,685,36,0,0,F
0,39,0,20,667,59,0,1,F
0,33,0,20,662,63,1,0,M
0,46,0,20,693,35,1,0,F
0,36,1,20,707,45,0,0,F
0,42,0,20,689,73,1,1,F
0,,0,20,735,,,,
0,46,0,20,717,69,1,0,F
0,38,0,20,636,49,0,0,M
0,39,0,20,712,25,0,1,F
0,54,0,20,712,34,1,0,F
0,40,0,20,679,63,0,1,M
0,40,0,20,700,23,1,0,M
0,45,1,20,702,61,1,1,M
1,22,1,20,681,20,0,0,M
0,37,0,20,711,61,0,1,M
0,44,1,20,723,61,0,1,M
0,37,1,20,702,54,0,0,M
0,31,0,20,711,62,0,0,M
0,37,1,20,727,59,0,1,M
0,51,0,20,655,47,1,1,F
0,46,0,20,704,59,1,1,F
0,59,1,20,715,38,1,0,F
0,47,1,20,662,58,0,1,M
0,47,1,20,707,47,0,0,M
0,39,1,20,685,64,0,1,M
0,51,0,20,748,61,1,1,M
0,38,0,20,724,66,0,1,F
0,52,1,20,715,72,1,1,M
0,65,0,20,685,27,1,0,F
0,38,0,20,673,43,0,0,F
0,37,0,20,729,49,0,0,M
1,48,2,20,662,39,1,0,F
0,37,1,20,689,49,0,0,M
0,46,1,20,707,52,0,0,F
1,46,0,20,761,35,1,0,F
0,49,1,20,685,65,1,1,M
0,42,0,20,652,61,0,1,M
0,53,1,20,713,25,0,1,F
0,50,0,20,720,29,1,0,M
0,43,0,20,781,18,0,0,M
0,41,2,20,715,51,1,0,F
0,43,0,20,747,33,0,1,F
0,43,0,20,728,56,1,1,M
0,52,0,20,700,31,0,0,F
0,73,0,20,688,37,1,0,F
0,35,0,20,706,74,1,1,M
0,31,1,20,654,48,0,0,M
0,56,0,20,698,45,1,0,F
0,30,0,20,704,55,0,0,F
0,,0,20,642,,,,
0,55,0,20,685,59,1,1,M
0,46,0,20,712,24,1,1,F
0,42,1,20,690,64,0,1,F
0,43,0,20,692,23,1,1,F
0,35,0,20,717,57,0,1,M
0,34,1,20,679,61,0,1,M
0,54,0,20,710,88,1,1,M
0,47,0,20,717,21,1,0,F
0,60,1,20,668,39,1,1,M
0,33,1,20,708,54,0,0,F
1,52,0,20,687,75,1,1,M
0,26,2,20,667,73,1,0,M
0,46,0,20,709,24,1,0,M
0,43,1,20,744,43,1,0,F
0,39,0,20,683,39,0,0,F
0,31,0,20,707,42,0,1,F
0,33,0,20,674,60,1,0,M
0,35,0,20,678,65,1,0,M
0,32,1,20,705,52,0,0,F
0,37,0,20,701,57,0,1,F
0,46,0,20,662,33,1,0,F
0,44,1,20,672,56,0,1,M
0,52,0,20,685,31,1,0,M
0,46,0,20,675,65,0,0,M
0,66,0,20,683,37,0,1,M
0,35,0,20,701,37,0,0,F
0,38,0,20,714,69,0,1,F
0,35,0,20,693,36,0,0,F
0,59,0,20,687,63,1,0,M
0,40,0,20,691,35,0,0,F
0,43,1,20,675,74,0,0,F
0,54,1,20,723,33,0,1,F
0,43,0,20,670,55,1,0,F
0,35,0,20,690,43,0,0,M
0,41,0,20,703,49,1,0,F
0,29,0,20,729,25,0,1,F
0,41,0,20,656,62,0,0,M
0,50,0,20,688,42,1,0,F
0,37,0,20,690,52,0,0,F
0,19,2,20,676,63,1,1,F
0,47,1,20,635,64,1,0,M
0,44,0,20,693,62,1,0,F
0,31,0,20,677,47,0,0,M
0,70,0,20,696,39,1,0,M
0,35,1,20,683,65,0,1,M
0,46,0,20,722,53,1,0,F
0,44,0,20,651,67,1,1,M
0,60,1,20,672,51,0,0,F
0,47,0,20,712,60,1,1,F
0,31,0,20,675,24,0,1,F
0,67,0,20,,25,1,0,M
0,61,0,20,645,30,1,0,F
0,49,0,20,667,23,1,0,F
0,61,0,20,722,56,0,0,M
0,37,0,20,680,63,0,1,M
0,56,0,20,719,77,1,0,M
0,42,0,20,702,56,1,1,F
0,46,0,20,668,59,1,1,M
0,32,2,20,697,62,0,1,M
0,63,0,20,745,38,1,1,M
0,71,0,20,663,55,1,0,F
0,40,1,20,698,56,1,1,M
0,43,0,20,737,40,1,0,M
0,71,0,20,704,29,1,0,M
0,58,0,20,670,61,1,1,F
1,48,1,20,683,20,1,1,F
0,54,0,20,698,65,1,0,F
0,46,1,20,722,41,1,0,F
1,36,0,20,734,49,0,0,M
0,50,1,20,672,50,0,0,F
0,38,1,20,757,20,1,0,F
0,51,0,20,681,61,1,1,M
0,37,2,20,756,32,0,0,F
0,51,0,20,708,68,1,0,M
0,38,0,20,645,70,0,0,M
0,43,0,20,676,60,0,1,M
0,49,0,20,642,42,0,0,F
0,33,0,20,702,32,1,1,F
0,49,0,20,731,63,1,1,F
0,32,0,20,714,23,0,0,F
0,36,1,20,671,64,0,1,M
0,56,0,20,740,41,1,0,F
0,21,0,20,645,38,0,1,F
0,31,0,20,713,60,0,1,F
0,44,2,20,675,68,0,1,M
0,39,0,20,646,61,0,1,M
0,34,0,20,733,25,0,0,F
0,35,0,20,682,20,0,0,F
0,46,0,20,712,30,1,0,M
0,37,1,20,668,26,0,1,F
0,19,0,20,671,18,0,0,M
0,47,1,20,695,40,0,0,F
0,47,1,20,697,61,1,1,F
0,62,0,20,753,61,1,0,M
0,40,0,20,718,60,1,1,F
0,42,0,20,689,65,0,0,M
0,34,1,20,705,65,0,0,M
1,27,1,20,665,37,0,0,F
0,52,2,20,733,77,1,1,F
0,40,0,20,710,39,0,0,F
0,29,1,20,715,56,0,1,M
0,33,1,20,616,58,0,1,M
0,56,1,20,715,30,1,0,M
0,56,1,20,695,35,0,0,M
0,37,1,20,670,46,0,0,M
0,53,0,20,688,51,1,1,M
0,43,0,20,705,24,0,1,F
0,51,1,20,639,39,1,0,F
0,43,1,20,695,53,1,0,F
0,46,0,20,696,56,1,1,M
0,31,0,20,717,68,0,0,M
0,33,2,20,682,69,1,0,M
1,40,0,20,656,60,1,0,M
0,37,0,20,708,62,0,1,M
0,53,0,20,694,24,1,1,F
0,35,0,20,704,65,0,1,F
0,33,0,20,733,56,0,1,F
0,31,1,20,668,56,0,1,M
0,44,0,20,703,70,1,1,M
0,52,0,20,682,47,1,0,F
0,36,0,20,704,60,0,1,M
0,41,0,20,661,24,1,0,F
0,39,1,20,695,66,0,0,M
0,58,0,20,712,56,1,0,F
0,35,0,20,655,56,0,1,M
0,53,0,20,699,41,1,0,F
1,19,0,20,721,57,1,0,M
0,53,0,20,670,41,1,0,M
0,,0,20,689,,,,
0,44,1,20,717,59,1,1,M
0,58,0,20,701,61,1,1,M
0,52,1,20,631,69,1,1,F
0,48,0,20,716,39,1,0,F
0,46,0,20,705,32,0,0,F
0,46,0,20,603,58,1,1,F
0,29,0,20,718,59,0,1,M
0,50,1,20,690,39,1,0,M
0,33,0,20,733,40,0,0,F
0,55,0,20,659,58,1,1,M
1,57,0,20,695,49,1,0,F
0,47,1,20,699,37,1,1,F
0,50,1,20,711,49,1,0,F
0,27,0,20,673,15,0,0,M
0,45,0,20,694,63,1,0,F
0,40,1,20,695,44,1,0,F
1,26,0,20,749,57,1,0,M
0,48,2,20,699,63,0,1,M
0,54,0,20,706,18,1,0,F
0,43,1,20,647,61,1,1,M
0,45,0,20,654,42,1,0,M
0,54,0,20,711,28,1,0,M
0,57,0,20,708,37,1,0,F
0,32,1,20,694,71,0,0,F
0,50,1,20,666,37,1,0,F
0,45,0,20,698,27,0,1,F
0,50,0,20,676,37,1,0,F
1,32,0,20,705,65,1,1,M
